"Region","Subregion","Country","Homicide","Year","value"
"Americas","Central America","Panama","Rate","2009",23.6286364052583
"Americas","Central America","Panama","Count","2009",818
"Americas","Northern America","Bermuda","Rate","2009",9.25897348847258
"Americas","Northern America","Bermuda","Count","2009",6
"Americas","Northern America","Canada","Rate","2009",1.81140871533469
"Americas","Northern America","Canada","Count","2009",610
"Americas","Northern America","United States of America","Rate","2009",4.95341480912555
"Americas","Northern America","United States of America","Count","2009",15241
"Americas","South America","Argentina","Rate","2009",5.52936621231791
"Americas","South America","Argentina","Count","2009",2215.20068
"Americas","South America","Bolivia (Plurinational State of)","Rate","2009",6.88600872507441
"Americas","South America","Bolivia (Plurinational State of)","Count","2009",673
"Americas","South America","Brazil","Rate","2009",NA
"Americas","South America","Brazil","Count","2009",NA
"Americas","South America","Chile","Rate","2009",NA
"Americas","South America","Chile","Count","2009",NA
"Americas","South America","Colombia","Rate","2009",34.6453426995427
"Americas","South America","Colombia","Count","2009",15817
"Americas","South America","Ecuador","Rate","2009",NA
"Americas","South America","Ecuador","Count","2009",NA
"Americas","South America","Guyana","Rate","2009",15.5375803604984
"Americas","South America","Guyana","Count","2009",117
"Americas","South America","Peru","Rate","2009",NA
"Americas","South America","Peru","Count","2009",NA
"Americas","South America","Suriname","Rate","2009",4.61661867306838
"Americas","South America","Suriname","Count","2009",24
"Americas","South America","Uruguay","Rate","2009",6.76120237410537
"Americas","South America","Uruguay","Count","2009",227
"Americas","South America","Venezuela (Bolivarian Republic of)","Rate","2009",49.0359139594851
"Americas","South America","Venezuela (Bolivarian Republic of)","Count","2009",13985
"Asia","Central Asia","Kazakhstan","Rate","2009",NA
"Asia","Central Asia","Kazakhstan","Count","2009",NA
"Asia","Central Asia","Kyrgyzstan","Rate","2009",7.94931561894434
"Asia","Central Asia","Kyrgyzstan","Count","2009",419
"Asia","Central Asia","Tajikistan","Rate","2009",NA
"Asia","Central Asia","Tajikistan","Count","2009",NA
"Asia","Central Asia","Turkmenistan","Rate","2009",NA
"Asia","Central Asia","Turkmenistan","Count","2009",NA
"Asia","Central Asia","Uzbekistan","Rate","2009",NA
"Asia","Central Asia","Uzbekistan","Count","2009",NA
"Asia","Eastern Asia","China","Rate","2009",NA
"Asia","Eastern Asia","China","Count","2009",NA
"Asia","Eastern Asia","Taiwan Province of China","Rate","2009",3.59865140538583
"Asia","Eastern Asia","Taiwan Province of China","Count","2009",832
"Asia","Eastern Asia","Japan","Rate","2009",NA
"Asia","Eastern Asia","Japan","Count","2009",NA
"Asia","Eastern Asia","Republic of Korea","Rate","2009",2.86465308519489
"Asia","Eastern Asia","Republic of Korea","Count","2009",1374
"Asia","South-Eastern Asia","Cambodia","Rate","2009",NA
"Asia","South-Eastern Asia","Cambodia","Count","2009",NA
"Asia","South-Eastern Asia","Myanmar","Rate","2009",NA
"Asia","South-Eastern Asia","Myanmar","Count","2009",NA
"Asia","South-Eastern Asia","Philippines","Rate","2009",5.39458375939131
"Asia","South-Eastern Asia","Philippines","Count","2009",4947
"Asia","South-Eastern Asia","Singapore","Rate","2009",0.505495238740346
"Asia","South-Eastern Asia","Singapore","Count","2009",25
"Asia","South-Eastern Asia","Thailand","Rate","2009",5.38962161188489
"Asia","South-Eastern Asia","Thailand","Count","2009",3703
"Asia","Southern Asia","Bhutan","Rate","2009",NA
"Asia","Southern Asia","Bhutan","Count","2009",NA
"Asia","Southern Asia","India","Rate","2009",3.3742350367729
"Asia","Southern Asia","India","Count","2009",40752
"Asia","Southern Asia","Nepal","Rate","2009",2.77921768963226
"Asia","Southern Asia","Nepal","Count","2009",818
"Asia","Southern Asia","Pakistan","Rate","2009",7.32634175532614
"Asia","Southern Asia","Pakistan","Count","2009",12491
"Asia","Western Asia","Armenia","Rate","2009",2.23664407440051
"Asia","Western Asia","Armenia","Count","2009",69
"Asia","Western Asia","Georgia","Rate","2009",4.68718204329127
"Asia","Western Asia","Georgia","Count","2009",205
"Asia","Western Asia","Israel","Rate","2009",2.14847948938906
"Asia","Western Asia","Israel","Count","2009",156
"Asia","Western Asia","Qatar","Rate","2009",NA
"Asia","Western Asia","Qatar","Count","2009",NA
"Asia","Western Asia","Saudi Arabia","Rate","2009",NA
"Asia","Western Asia","Saudi Arabia","Count","2009",NA
"Asia","Western Asia","Syrian Arab Republic","Rate","2009",2.37362172238868
"Asia","Western Asia","Syrian Arab Republic","Count","2009",476
"Europe","Eastern Europe","Belarus","Rate","2009",4.90866764853857
"Europe","Eastern Europe","Belarus","Count","2009",473
"Europe","Eastern Europe","Bulgaria","Rate","2009",1.90913726352219
"Europe","Eastern Europe","Bulgaria","Count","2009",144
"Europe","Eastern Europe","Czech Republic","Rate","2009",0.85
"Europe","Eastern Europe","Czech Republic","Count","2009",88.7377475
"Europe","Eastern Europe","Hungary","Rate","2009",1.38968773716546
"Europe","Eastern Europe","Hungary","Count","2009",139
"Europe","Eastern Europe","Poland","Rate","2009",1.2889149030668
"Europe","Eastern Europe","Poland","Count","2009",493
"Europe","Eastern Europe","Republic of Moldova","Rate","2009",6.6613875170594
"Europe","Eastern Europe","Republic of Moldova","Count","2009",240
"Europe","Eastern Europe","Romania","Rate","2009",1.96
"Europe","Eastern Europe","Romania","Count","2009",422.1294924
"Europe","Eastern Europe","Russian Federation","Rate","2009",15.1
"Europe","Eastern Europe","Russian Federation","Count","2009",21602.675778
"Europe","Eastern Europe","Slovakia","Rate","2009",1.54072804535903
"Europe","Eastern Europe","Slovakia","Count","2009",84
"Europe","Eastern Europe","Ukraine","Rate","2009",NA
"Europe","Eastern Europe","Ukraine","Count","2009",NA
"Europe","Northern Europe","Denmark","Rate","2009",0.850698133568295
"Europe","Northern Europe","Denmark","Count","2009",47
"Europe","Northern Europe","Estonia","Rate","2009",5.21753778429059
"Europe","Northern Europe","Estonia","Count","2009",70
"Europe","Northern Europe","Finland","Rate","2009",2.2652617800165
"Europe","Northern Europe","Finland","Count","2009",121
"Europe","Northern Europe","Greenland","Rate","2009",NA
"Europe","Northern Europe","Greenland","Count","2009",NA
"Europe","Northern Europe","Ireland","Rate","2009",1.26921357034084
"Europe","Northern Europe","Ireland","Count","2009",56
"Europe","Northern Europe","Latvia","Rate","2009",NA
"Europe","Northern Europe","Latvia","Count","2009",NA
"Europe","Northern Europe","Lithuania","Rate","2009",5.63
"Europe","Northern Europe","Lithuania","Count","2009",188.1037611
"Europe","Northern Europe","Norway","Rate","2009",0.599917004585435
"Europe","Northern Europe","Norway","Count","2009",29
"Europe","Northern Europe","Sweden","Rate","2009",NA
"Europe","Northern Europe","Sweden","Count","2009",NA
"Europe","Northern Europe","United Kingdom (England and Wales)","Rate","2009",1.12937656224343
"Europe","Northern Europe","United Kingdom (England and Wales)","Count","2009",619
"Europe","Northern Europe","United Kingdom (Northern Ireland)","Rate","2009",1.4533258803801
"Europe","Northern Europe","United Kingdom (Northern Ireland)","Count","2009",26
"Europe","Northern Europe","United Kingdom (Scotland)","Rate","2009",1.52098575279168
"Europe","Northern Europe","United Kingdom (Scotland)","Count","2009",79
"Europe","Northern Europe","United Kingdom of Great Britain and Northern Ireland","Rate","2009",1.17432735494198
"Europe","Northern Europe","United Kingdom of Great Britain and Northern Ireland","Count","2009",724
"Europe","Southern Europe","Albania","Rate","2009",NA
"Europe","Southern Europe","Albania","Count","2009",NA
"Europe","Southern Europe","Croatia","Rate","2009",1.11089346667682
"Europe","Southern Europe","Croatia","Count","2009",49
"Europe","Southern Europe","Greece","Rate","2009",1.35
"Europe","Southern Europe","Greece","Count","2009",152.909046
"Europe","Southern Europe","Italy","Rate","2009",0.979274989280258
"Europe","Southern Europe","Italy","Count","2009",590
"Europe","Southern Europe","Portugal","Rate","2009",1.21983546296275
"Europe","Southern Europe","Portugal","Count","2009",130
"Europe","Southern Europe","Serbia","Rate","2009",NA
"Europe","Southern Europe","Serbia","Count","2009",NA
"Europe","Southern Europe","Slovenia","Rate","2009",0.64227979684196
"Europe","Southern Europe","Slovenia","Count","2009",13
"Europe","Southern Europe","Spain","Rate","2009",NA
"Europe","Southern Europe","Spain","Count","2009",NA
"Europe","Southern Europe","The former Yugoslav Republic of Macedonia","Rate","2009",1.75031809600398
"Europe","Southern Europe","The former Yugoslav Republic of Macedonia","Count","2009",36
"Europe","Western Europe","Austria","Rate","2009",0.513761704656557
"Europe","Western Europe","Austria","Count","2009",43
"Europe","Western Europe","Belgium","Rate","2009",1.73530696829866
"Europe","Western Europe","Belgium","Count","2009",185
"Europe","Western Europe","France","Rate","2009",NA
"Europe","Western Europe","France","Count","2009",NA
"Europe","Western Europe","Germany","Rate","2009",0.856740334807084
"Europe","Western Europe","Germany","Count","2009",706
"Europe","Western Europe","Netherlands","Rate","2009",0.99
"Europe","Western Europe","Netherlands","Count","2009",163.9367532
"Europe","Western Europe","Switzerland","Rate","2009",NA
"Europe","Western Europe","Switzerland","Count","2009",NA
"Oceania","Australia and New Zealand","Australia","Rate","2009",1.19622140140533
"Oceania","Australia and New Zealand","Australia","Count","2009",262
"Oceania","Australia and New Zealand","New Zealand","Rate","2009",1.50371486975053
"Oceania","Australia and New Zealand","New Zealand","Count","2009",65
"Africa","Eastern Africa","Mauritius","Rate","2010",NA
"Africa","Eastern Africa","Mauritius","Count","2010",NA
"Africa","Northern Africa","Egypt","Rate","2010",NA
"Africa","Northern Africa","Egypt","Count","2010",NA
"Africa","Northern Africa","Morocco","Rate","2010",1.39899920541853
"Africa","Northern Africa","Morocco","Count","2010",447
"Africa","Southern Africa","South Africa","Rate","2010",NA
"Africa","Southern Africa","South Africa","Count","2010",NA
"Africa","Western Africa","Nigeria","Rate","2010",NA
"Africa","Western Africa","Nigeria","Count","2010",NA
"Americas","Caribbean","Bahamas","Rate","2010",27.9983784272494
"Americas","Caribbean","Bahamas","Count","2010",96
"Americas","Caribbean","Barbados","Rate","2010",11.3415602328313
"Americas","Caribbean","Barbados","Count","2010",31
"Americas","Caribbean","Cuba","Rate","2010",NA
"Americas","Caribbean","Cuba","Count","2010",NA
"Americas","Caribbean","Dominica","Rate","2010",22.1379340879909
"Americas","Caribbean","Dominica","Count","2010",15
"Americas","Caribbean","Dominican Republic","Rate","2010",24.9009803250021
"Americas","Caribbean","Dominican Republic","Count","2010",2472
"Americas","Caribbean","Grenada","Rate","2010",11.4846823049757
"Americas","Caribbean","Grenada","Count","2010",12
"Americas","Caribbean","Jamaica","Rate","2010",52.0967861974162
"Americas","Caribbean","Jamaica","Count","2010",1428
"Americas","Caribbean","Puerto Rico","Rate","2010",26.2202624746966
"Americas","Caribbean","Puerto Rico","Count","2010",983
"Americas","Caribbean","Saint Kitts and Nevis","Rate","2010",38.1664821953361
"Americas","Caribbean","Saint Kitts and Nevis","Count","2010",20
"Americas","Caribbean","Saint Lucia","Rate","2010",25.2486127608784
"Americas","Caribbean","Saint Lucia","Count","2010",44
"Americas","Caribbean","Saint Vincent and the Grenadines","Rate","2010",21.9512864368489
"Americas","Caribbean","Saint Vincent and the Grenadines","Count","2010",24
"Americas","Caribbean","Trinidad and Tobago","Rate","2010",35.1854129626938
"Americas","Caribbean","Trinidad and Tobago","Count","2010",472
"Americas","Central America","Belize","Rate","2010",41.7165393242562
"Americas","Central America","Belize","Count","2010",130
"Americas","Central America","Costa Rica","Rate","2010",11.31171457904
"Americas","Central America","Costa Rica","Count","2010",527
"Americas","Central America","El Salvador","Rate","2010",65.9616440709686
"Americas","Central America","El Salvador","Count","2010",4085
"Americas","Central America","Guatemala","Rate","2010",41.4207339545563
"Americas","Central America","Guatemala","Count","2010",5960
"Americas","Central America","Honduras","Rate","2010",82.0864456187494
"Americas","Central America","Honduras","Count","2010",6239
"Americas","Central America","Mexico","Rate","2010",21.4894597215326
"Americas","Central America","Mexico","Count","2010",24374
"Americas","Central America","Nicaragua","Rate","2010",13.2339051267216
"Americas","Central America","Nicaragua","Count","2010",766
"Americas","Central America","Panama","Rate","2010",21.5819973726264
"Americas","Central America","Panama","Count","2010",759
"Americas","Northern America","Bermuda","Rate","2010",7.69929628431961
"Americas","Northern America","Bermuda","Count","2010",5
"Americas","Northern America","Canada","Rate","2010",NA
"Americas","Northern America","Canada","Count","2010",NA
"Americas","Northern America","United States of America","Rate","2010",4.56176941212179
"Americas","Northern America","United States of America","Count","2010",14159
"Americas","South America","Argentina","Rate","2010",NA
"Americas","South America","Argentina","Count","2010",NA
"Americas","South America","Bolivia (Plurinational State of)","Rate","2010",8.90245158813593
"Americas","South America","Bolivia (Plurinational State of)","Count","2010",884
"Americas","South America","Brazil","Rate","2010",NA
"Americas","South America","Brazil","Count","2010",NA
"Americas","South America","Chile","Rate","2010",NA
"Americas","South America","Chile","Count","2010",NA
"Americas","South America","Colombia","Rate","2010",33.3924896728774
"Americas","South America","Colombia","Count","2010",15459
"Americas","South America","Ecuador","Rate","2010",NA
"Americas","South America","Ecuador","Count","2010",NA
"Americas","South America","Guyana","Rate","2010",18.4229674761727
"Americas","South America","Guyana","Count","2010",139
"Americas","South America","Peru","Rate","2010",NA
"Americas","South America","Peru","Count","2010",NA
